57,9.13E-01,7.07E-01,5.00E-01,4.10E-01,2.68E-01,1.93E-01,1.40E-01,1.04E-01,6.27E-02,4.14E-02,3.46E-02,2.51E-02,1.91E-02,1.50E-02,1.21E-02,9.97E-03,6.59E-03,4.68E-03,2.71E-03,1.76E-03,1.24E-03,7.03E-04,4.53E-04,3.16E-04,2.33E-04,2.03E-04,1.79E-04,1.41E-04,1.15E-04
58,8.61E-01,6.65E-01,4.72E-01,3.89E-01,2.59E-01,1.85E-01,1.34E-01,9.95E-02,5.97E-02,3.93E-02,3.28E-02,2.38E-02,1.81E-02,1.42E-02,1.14E-02,9.43E-03,6.23E-03,4.42E-03,2.55E-03,1.66E-03,1.16E-03,6.61E-04,4.26E-04,2.97E-04,2.19E-04,1.91E-04,1.68E-04,1.33E-04,1.08E-04
59,8.11E-01,6.25E-01,4.45E-01,3.70E-01,2.50E-01,1.78E-01,1.29E-01,9.52E-02,5.69E-02,3.74E-02,3.12E-02,2.26E-02,1.71E-02,1.35E-02,1.08E-02,8.93E-03,5.89E-03,4.18E-03,2.41E-03,1.56E-03,1.10E-03,6.22E-04,4.00E-04,2.79E-04,2.05E-04,1.79E-04,1.58E-04,1.25E-04,1.01E-04
60,7.64E-01,5.87E-01,4.21E-01,3.52E-01,2.41E-01,1.72E-01,1.24E-01,9.12E-02,5.42E-02,3.56E-02,2.96E-02,2.15E-02,1.63E-02,1.28E-02,1.03E-02,8.46E-03,5.58E-03,3.95E-03,2.28E-03,1.48E-03,1.03E-03,5.87E-04,3.77E-04,2.63E-04,1.93E-04,1.69E-04,1.48E-04,1.17E-04,9.52E-05
61,7.19E-01,5.52E-01,3.98E-01,3.36E-01,2.34E-01,1.66E-01,1.19E-01,8.74E-02,5.18E-02,3.39E-02,2.82E-02,2.04E-02,1.55E-02,1.21E-02,9.76E-03,8.03E-03,5.29E-03,3.74E-03,2.15E-03,1.40E-03,9.76E-04,5.53E-04,3.56E-04,2.48E-04,1.82E-04,1.59E-04,1.40E-04,1.11E-04,8.97E-05
62,6.76E-01,5.19E-01,3.77E-01,3.22E-01,2.27E-01,1.60E-01,1.14E-01,8.38E-02,4.95E-02,3.23E-02,2.69E-02,1.94E-02,1.47E-02,1.15E-02,9.28E-03,7.63E-03,5.02E-03,3.55E-03,2.04E-03,1.32E-03,9.23E-04,5.23E-04,3.36E-04,2.34E-04,1.72E-04,1.50E-04,1.32E-04,1.04E-04,8.46E-05
63,6.36E-01,4.88E-01,3.57E-01,3.08E-01,2.20E-01,1.55E-01,1.10E-01,8.04E-02,4.73E-02,3.09E-02,2.57E-02,1.85E-02,1.40E-02,1.10E-02,8.82E-03,7.25E-03,4.76E-03,3.37E-03,1.93E-03,1.25E-03,8.73E-04,4.94E-04,3.17E-04,2.21E-04,1.62E-04,1.41E-04,1.24E-04,9.84E-05,7.98E-05
64,5.97E-01,4.58E-01,3.39E-01,2.95E-01,2.14E-01,1.50E-01,1.06E-01,7.73E-02,4.53E-02,2.95E-02,2.45E-02,1.77E-02,1.34E-02,1.05E-02,8.40E-03,6.90E-03,4.53E-03,3.20E-03,1.83E-03,1.18E-03,8.27E-04,4.68E-04,3.00E-04,2.09E-04,1.53E-04,1.34E-04,1.18E-04,9.30E-05,7.54E-05
65,5.59E-01,4.30E-01,3.22E-01,2.84E-01,2.08E-01,1.45E-01,1.02E-01,7.43E-02,4.34E-02,2.82E-02,2.34E-02,1.69E-02,1.27E-02,9.97E-03,8.01E-03,6.57E-03,4.31E-03,3.04E-03,1.74E-03,1.12E-03,7.84E-04,4.43E-04,2.84E-04,1.98E-04,1.45E-04,1.27E-04,1.11E-04,8.80E-05,7.14E-05
66,5.24E-01,4.03E-01,3.06E-01,2.73E-01,2.03E-01,1.41E-01,9.87E-02,7.15E-02,4.16E-02,2.70E-02,2.24E-02,1.61E-02,1.22E-02,9.51E-03,7.64E-03,6.27E-03,4.10E-03,2.89E-03,1.65E-03,1.07E-03,7.44E-04,4.20E-04,2.69E-04,1.87E-04,1.38E-04,1.20E-04,1.05E-04,8.33E-05,6.76E-05
